road_name,risk_score
West 65th Street,0.0020275978597578148
West San Vicente Boulevard,0.0020275978597578148
South San Pedro Street,0.0020275978597578148
South Anderson Street,0.0020275978597578148
Budlong Avenue,0.0020275978597578148
Thornburn Street,0.0020275978597578148
Franklin Avenue,0.0020275978597578148
South Barrington Avenue,0.0020275978597578148
Avenue 50,0.0019149535342157138
Emery Street,0.0019149535342157138
North Evergreen Avenue,0.001802309208673613
West 76th Street,0.001802309208673613
West 52nd Street,0.001802309208673613
Enterprise Street,0.001802309208673613
Valley Boulevard,0.001802309208673613
Bel Air Crest Road,0.001802309208673613
North La Brea Avenue,0.001802309208673613
Marmion Way,0.001802309208673613
North Highland Avenue,0.001802309208673613
East 11th Street,0.001802309208673613
West 29th Street,0.001802309208673613
West 22nd Street,0.001802309208673613
Charlotte Street,0.001802309208673613
West Aliso Street,0.001802309208673613
Grattan Street,0.001802309208673613
East 48th Street,0.001802309208673613
La Mirada Avenue,0.001802309208673613
Omaha Street,0.001802309208673613
West 43rd Street,0.0015770205575894114
Alpine Street,0.0015770205575894114
North Oxford Avenue,0.0015770205575894114
Zoo Drive,0.0015770205575894114
Indiana Street,0.0015770205575894114
Maplewood Avenue,0.0015770205575894114
North Eastern Avenue,0.0015770205575894114
West College Street,0.0015770205575894114
Park Row Drive,0.0015770205575894114
Burton Way,0.0015770205575894114
Westminster Avenue,0.0015770205575894114
Griffith Avenue,0.0015770205575894114
Sepulveda Way,0.0015770205575894114
West 88th Place,0.0013517319065052098
Highland Avenue,0.0013517319065052098
East 114th Street,0.0013517319065052098
Rodrick Road,0.0013517319065052098
Marietta Street,0.0013517319065052098
Lawrence Street,0.0013517319065052098
Orchid Avenue,0.0013517319065052098
East 3rd Place,0.0013517319065052098
Hicks Avenue,0.0013517319065052098
Towne Avenue,0.0013517319065052098
West Goldenwood Drive,0.0013517319065052098
Green Valley Circle,0.0013517319065052098
West 38th Street,0.0013517319065052098
Hickory Street,0.0013517319065052098
West 49th Street,0.0013517319065052098
Monroe Street,0.0013517319065052098
Cordova Street,0.0013517319065052098
Tarleton Street,0.0013517319065052098
West 120th Street,0.0013517319065052098
West Colden Avenue,0.0013517319065052098
Huntington Drive,0.001126443255421008
Nolden Street,0.001126443255421008
North Alameda Street,0.001126443255421008
Pleasant Avenue,0.001126443255421008
West 83rd Street,0.001126443255421008
South Fresno Street,0.001126443255421008
Gibson Street,0.001126443255421008
East 14th Street,0.001126443255421008
North Western Avenue,0.001126443255421008
West 88th Street,0.001126443255421008
East Alloway Court,0.001126443255421008
West 80th Street,0.001126443255421008
Regent Street,0.001126443255421008
Grand View Boulevard,0.001126443255421008
Mirasol Street,0.001126443255421008
Virginia Avenue,0.001126443255421008
Meridian Street,0.001126443255421008
Odin Street,0.001126443255421008
West 56th Street,0.001126443255421008
Daly Street,0.001126443255421008
Beverly Boulevard,0.0009011546043368065
Clinton Street,0.0009011546043368065
East 33rd Street,0.0009011546043368065
Traction Avenue,0.0009011546043368065
Cotner Avenue,0.0009011546043368065
Alden Drive,0.0009011546043368065
East 79th Street,0.0009011546043368065
East 36th Street,0.0009011546043368065
Matteson Avenue,0.0009011546043368065
West 6th Street,0.0009011546043368065
East 37th Street,0.0009011546043368065
Cimarron Street,0.0009011546043368065
Merrick Street,0.0009011546043368065
South Bronson Avenue,0.0009011546043368065
South Fairfax Avenue,0.0009011546043368065
Manitou Avenue,0.0009011546043368065
Lincoln Boulevard,0.0009011546043368065
Francisco Street,0.0009011546043368065
Ruthelen Street,0.0009011546043368065
6th Street,0.0009011546043368065
Bay Street,0.0009011546043368065
West 20th Street,0.0009011546043368065
South Avenue 57,0.0009011546043368065
East 116th Place,0.0009011546043368065
Stanford Avenue,0.0009011546043368065
East Houston Street,0.0009011546043368065
Don Tomaso Drive,0.0006758659532526049
Chickasaw Avenue,0.0006758659532526049
Canterbury Drive,0.0006758659532526049
West 69th Street,0.0006758659532526049
East 61st Street,0.0006758659532526049
West 59th Place,0.0006758659532526049
McKinley Avenue,0.0006758659532526049
Mission Road,0.0006758659532526049
East 3rd Street,0.0006758659532526049
North Church Lane,0.0006758659532526049
South Avalon Boulevard,0.0006758659532526049
East 9th Street,0.0006758659532526049
Riggs Place,0.0006758659532526049
South Highland Avenue,0.0006758659532526049
Tennessee Avenue,0.0006758659532526049
Granville Avenue,0.0006758659532526049
West 74th Street,0.0006758659532526049
Esperanza Street,0.0006758659532526049
Mississippi Avenue,0.0006758659532526049
East 107th Street,0.0006758659532526049
Hughes Way,0.0006758659532526049
South Cloverdale Avenue,0.0004505773021684033
Willoughby Avenue,0.0004505773021684033
Woodbine Street,0.0004505773021684033
West 23rd Street,0.0004505773021684033
Pomeroy Avenue,0.0004505773021684033
North Bonnie Brae Street,0.0004505773021684033
